feature,coefficient
cat__Admission Time_04:37:55,0.0
cat__Admission Time_04:36:37,0.0
cat__Admission Time_04:36:28,0.0
cat__Admission Time_04:36:10,0.0
cat__Admission Time_04:35:27,0.0
cat__Admission Time_05:03:57,0.0
cat__Admission Time_06:27:23,0.0
cat__Admission Time_06:25:49,0.0
cat__Admission Time_05:55:58,0.0
cat__Admission Time_05:55:51,0.0
cat__Admission Time_05:52:46,0.0
cat__Admission Time_05:51:07,0.0
cat__Admission Time_05:50:33,0.0
cat__Admission Time_05:49:43,0.0
cat__Admission Time_05:08:19,0.0
cat__Admission Time_05:48:29,0.0
cat__Admission Time_06:14:12,0.0
cat__Admission Time_06:13:27,0.0
cat__Admission Time_06:13:05,0.0
cat__Admission Time_06:09:27,0.0
cat__Admission Time_06:09:18,0.0
cat__Admission Time_06:08:41,0.0
cat__Admission Time_06:07:48,0.0
cat__Admission Time_05:49:23,0.0
cat__Admission Time_06:42:33,0.0
cat__Admission Time_06:40:14,0.0
cat__Admission Time_06:40:06,0.0
cat__Admission Time_06:39:33,0.0
cat__Admission Time_06:07:05,0.0
cat__Admission Time_06:06:31,0.0
cat__Admission Time_06:06:19,0.0
cat__Admission Time_06:06:01,0.0
cat__Admission Time_06:28:10,0.0
cat__Admission Time_06:04:13,0.0
cat__Admission Time_06:03:51,0.0
cat__Admission Time_06:02:54,0.0
cat__Admission Time_06:31:52,0.0
cat__Admission Time_06:31:16,0.0
cat__Admission Time_06:31:12,0.0
cat__Admission Time_06:30:36,0.0
cat__Admission Time_06:29:27,0.0
cat__Admission Time_06:05:12,0.0
cat__Admission Time_05:24:43,0.0
cat__Admission Time_05:24:33,0.0
cat__Admission Time_05:24:32,0.0
cat__Admission Time_05:23:30,0.0
cat__Admission Time_05:22:59,0.0
cat__Admission Time_05:22:54,0.0
cat__Admission Time_05:48:10,0.0
cat__Admission Time_05:46:52,0.0
cat__Admission Time_06:07:31,0.0
cat__Admission Time_05:45:51,0.0
cat__Admission Time_05:44:31,0.0
cat__Admission Time_05:42:06,0.0
cat__Admission Time_05:41:49,0.0
cat__Admission Time_05:41:39,0.0
cat__Admission Time_05:12:59,0.0
cat__Admission Time_05:11:48,0.0
cat__Admission Time_05:08:55,0.0
cat__Admission Time_05:46:26,0.0
cat__Admission Time_05:40:24,0.0
cat__Admission Time_05:39:29,0.0
cat__Admission Time_05:38:57,0.0
cat__Admission Time_05:38:47,0.0
cat__Admission Time_05:38:03,0.0
cat__Admission Time_05:35:34,0.0
cat__Admission Time_05:32:54,0.0
cat__Admission Time_05:32:46,0.0
cat__Admission Time_05:25:03,0.0
cat__Admission Time_05:59:42,0.0
cat__Admission Time_05:59:37,0.0
cat__Admission Time_05:59:09,0.0
cat__Admission Time_05:58:02,0.0
cat__Admission Time_05:57:24,0.0
cat__Admission Time_05:56:57,0.0
cat__Admission Time_05:56:27,0.0
cat__Admission Time_05:25:08,0.0
cat__Admission Time_06:01:50,0.0
cat__Admission Time_03:10:35,0.0
cat__Admission Time_03:10:28,0.0
cat__Admission Time_03:09:51,0.0
cat__Admission Time_03:32:51,0.0
cat__Admission Time_03:31:57,0.0
cat__Admission Time_03:31:26,0.0
cat__Admission Time_03:30:42,0.0
cat__Admission Time_04:41:52,0.0
cat__Admission Time_03:29:11,0.0
cat__Admission Time_03:28:20,0.0
cat__Admission Time_03:27:52,0.0
cat__Admission Time_03:05:41,0.0
cat__Admission Time_03:04:45,0.0
cat__Admission Time_03:04:40,0.0
cat__Admission Time_03:04:00,0.0
cat__Admission Time_03:02:00,0.0
cat__Admission Time_03:30:10,0.0
cat__Admission Time_03:24:22,0.0
cat__Admission Time_03:23:55,0.0
cat__Admission Time_03:23:54,0.0
cat__Admission Time_03:23:35,0.0
cat__Admission Time_03:23:02,0.0
cat__Admission Time_03:48:09,0.0
cat__Admission Time_03:47:59,0.0
cat__Admission Time_03:47:43,0.0
cat__Admission Time_03:10:36,0.0
cat__Admission Time_03:45:49,0.0
cat__Admission Time_03:45:33,0.0
cat__Admission Time_03:43:39,0.0
cat__Admission Time_03:41:59,0.0
cat__Admission Time_03:16:26,0.0
cat__Admission Time_03:13:55,0.0
cat__Admission Time_03:11:59,0.0
cat__Admission Time_03:11:47,0.0
cat__Admission Time_03:47:05,0.0
cat__Admission Time_03:09:43,0.0
cat__Admission Time_03:09:26,0.0
cat__Admission Time_03:09:15,0.0
cat__Admission Time_03:08:39,0.0
cat__Admission Time_03:07:46,0.0
cat__Admission Time_03:07:24,0.0
cat__Admission Time_03:07:07,0.0
cat__Admission Time_03:06:45,0.0
cat__Admission Time_03:01:50,0.0
cat__Admission Time_02:49:15,0.0
cat__Admission Time_02:49:13,0.0
cat__Admission Time_02:47:08,0.0
cat__Admission Time_02:46:48,0.0
cat__Admission Time_02:44:32,0.0
cat__Admission Time_02:43:46,0.0
cat__Admission Time_02:43:11,0.0
cat__Admission Time_03:01:02,0.0
cat__Admission Time_02:50:13,0.0
cat__Admission Time_03:01:47,0.0
cat__Admission Time_03:01:43,0.0
cat__Admission Time_03:22:15,0.0
cat__Admission Time_03:22:08,0.0
cat__Admission Time_03:20:51,0.0
cat__Admission Time_03:20:39,0.0
cat__Admission Time_03:19:44,0.0
cat__Admission Time_03:19:43,0.0
cat__Admission Time_02:54:14,0.0
cat__Admission Time_03:16:40,0.0
cat__Admission Time_02:57:19,0.0
cat__Admission Time_02:57:13,0.0
cat__Admission Time_02:56:08,0.0
cat__Admission Time_02:55:55,0.0
cat__Admission Time_02:55:46,0.0
cat__Admission Time_02:55:15,0.0
cat__Admission Time_02:54:28,0.0
cat__Admission Time_03:18:45,0.0
cat__Admission Time_04:31:45,0.0
cat__Admission Time_04:31:15,0.0
cat__Admission Time_04:30:23,0.0
cat__Admission Time_04:00:28,0.0
cat__Admission Time_04:00:14,0.0
cat__Admission Time_03:59:24,0.0
cat__Admission Time_03:58:26,0.0
cat__Admission Time_03:58:01,0.0
cat__Admission Time_03:24:34,0.0
cat__Admission Time_03:56:23,0.0
cat__Admission Time_03:55:39,0.0
cat__Admission Time_04:22:48,0.0
cat__Admission Time_04:22:27,0.0
cat__Admission Time_04:22:01,0.0
cat__Admission Time_04:21:32,0.0
cat__Admission Time_04:21:10,0.0
cat__Admission Time_04:19:38,0.0
cat__Admission Time_03:57:29,0.0
cat__Admission Time_04:41:33,0.0
cat__Admission Time_04:41:11,0.0
cat__Admission Time_04:40:34,0.0
cat__Admission Time_04:39:55,0.0
cat__Admission Time_04:39:43,0.0
cat__Admission Time_04:17:10,0.0
cat__Admission Time_04:15:00,0.0
cat__Admission Time_04:14:39,0.0
cat__Admission Time_04:31:49,0.0
cat__Admission Time_04:11:14,0.0
cat__Admission Time_04:11:04,0.0
cat__Admission Time_04:10:16,0.0
cat__Admission Time_04:09:41,0.0
cat__Admission Time_04:34:29,0.0
cat__Admission Time_04:33:02,0.0
cat__Admission Time_04:32:00,0.0
cat__Admission Time_04:31:53,0.0
cat__Admission Time_04:14:26,0.0
cat__Admission Time_03:39:37,0.0
cat__Admission Time_03:39:18,0.0
cat__Admission Time_03:38:59,0.0
cat__Admission Time_03:38:53,0.0
cat__Admission Time_03:37:35,0.0
cat__Admission Time_03:35:14,0.0
cat__Admission Time_03:33:20,0.0
cat__Admission Time_03:55:04,0.0
cat__Admission Time_04:19:31,0.0
cat__Admission Time_03:54:52,0.0
cat__Admission Time_03:54:45,0.0
cat__Admission Time_03:54:07,0.0
cat__Admission Time_03:53:05,0.0
cat__Admission Time_03:52:51,0.0
cat__Admission Time_03:52:23,0.0
cat__Admission Time_03:27:05,0.0
cat__Admission Time_03:26:20,0.0
cat__Admission Time_03:54:57,0.0
cat__Admission Time_04:17:36,0.0
cat__Admission Time_03:51:40,0.0
cat__Admission Time_03:51:13,0.0
cat__Admission Time_03:50:34,0.0
cat__Admission Time_03:49:34,0.0
cat__Admission Time_03:49:26,0.0
cat__Admission Time_03:49:12,0.0
cat__Admission Time_03:49:06,0.0
cat__Admission Time_03:41:32,0.0
cat__Admission Time_04:09:37,0.0
cat__Admission Time_04:08:05,0.0
cat__Admission Time_04:07:16,0.0
cat__Admission Time_04:07:07,0.0
cat__Admission Time_04:03:40,0.0
cat__Admission Time_04:02:43,0.0
cat__Admission Time_04:01:35,0.0
cat__Admission Time_04:01:16,0.0
cat__Admission Time_03:48:18,0.0
cat__Admission Time_09:06:47,0.0
cat__Admission Time_09:06:24,0.0
cat__Admission Time_09:04:57,0.0
cat__Admission Time_09:04:33,0.0
cat__Admission Time_09:04:11,0.0
cat__Admission Time_09:04:00,0.0
cat__Admission Time_09:03:57,0.0
cat__Admission Time_06:43:29,0.0
cat__Admission Time_08:33:37,0.0
cat__Admission Time_08:32:40,0.0
cat__Admission Time_08:31:55,0.0
cat__Admission Time_08:30:32,0.0
cat__Admission Time_08:29:39,0.0
cat__Admission Time_08:29:22,0.0
cat__Admission Time_08:28:06,0.0
cat__Admission Time_08:27:59,0.0
cat__Admission Time_09:03:47,0.0
cat__Admission Time_08:54:56,0.0
cat__Admission Time_08:53:43,0.0
cat__Admission Time_09:21:30,0.0
cat__Admission Time_09:19:11,0.0
cat__Admission Time_09:17:21,0.0
cat__Admission Time_09:16:39,0.0
cat__Admission Time_09:15:34,0.0
cat__Admission Time_09:15:21,0.0
cat__Admission Time_08:37:38,0.0
cat__Admission Time_09:14:37,0.0
cat__Admission Time_08:45:11,0.0
cat__Admission Time_08:44:01,0.0
cat__Admission Time_08:43:25,0.0
cat__Admission Time_08:42:13,0.0
cat__Admission Time_08:41:02,0.0
cat__Admission Time_08:39:28,0.0
cat__Admission Time_08:38:04,0.0
cat__Admission Time_09:15:10,0.0
cat__Admission Time_08:35:56,0.0
cat__Admission Time_08:35:46,0.0
cat__Admission Time_08:35:26,0.0
cat__Admission Time_08:35:15,0.0
cat__Admission Time_08:33:50,0.0
cat__Admission Time_08:16:53,0.0
cat__Admission Time_08:16:16,0.0
cat__Admission Time_08:16:12,0.0
cat__Admission Time_08:52:34,0.0
cat__Admission Time_08:14:59,0.0
cat__Admission Time_08:13:54,0.0
cat__Admission Time_08:12:57,0.0
cat__Admission Time_08:12:37,0.0
cat__Admission Time_08:27:38,0.0
cat__Admission Time_08:27:33,0.0
cat__Admission Time_08:27:04,0.0
cat__Admission Time_08:26:36,0.0
cat__Admission Time_08:15:07,0.0
cat__Admission Time_08:52:10,0.0
cat__Admission Time_08:50:18,0.0
cat__Admission Time_08:49:59,0.0
cat__Admission Time_08:49:48,0.0
cat__Admission Time_08:48:34,0.0
cat__Admission Time_08:48:02,0.0
cat__Admission Time_08:47:18,0.0
cat__Admission Time_08:23:37,0.0
cat__Admission Time_08:37:00,0.0
cat__Admission Time_08:22:39,0.0
cat__Admission Time_08:22:36,0.0
cat__Admission Time_08:22:07,0.0
cat__Admission Time_08:21:28,0.0
cat__Admission Time_08:21:21,0.0
cat__Admission Time_08:20:14,0.0
cat__Admission Time_08:37:24,0.0
cat__Admission Time_08:37:16,0.0
cat__Admission Time_08:23:07,0.0
cat__Admission Time_09:40:04,0.0
cat__Admission Time_09:37:15,0.0
cat__Admission Time_09:36:21,0.0
cat__Admission Time_09:35:08,0.0
cat__Admission Time_09:35:00,0.0
cat__Admission Time_09:34:29,0.0
cat__Admission Time_09:34:20,0.0
cat__Admission Time_09:33:42,0.0
cat__Admission Time_08:55:42,0.0
cat__Admission Time_09:50:59,0.0
cat__Admission Time_09:50:33,0.0
cat__Admission Time_09:50:32,0.0
cat__Admission Time_09:50:29,0.0
cat__Admission Time_09:49:51,0.0
cat__Admission Time_09:49:12,0.0
cat__Admission Time_09:48:58,0.0
cat__Admission Time_09:28:47,0.0
cat__Admission Time_09:51:55,0.0
cat__Admission Time_10:10:24,0.0
cat__Admission Time_10:09:28,0.0
cat__Admission Time_09:48:29,0.0
cat__Admission Time_09:47:28,0.0
cat__Admission Time_09:47:16,0.0
cat__Admission Time_09:45:52,0.0
cat__Admission Time_09:45:45,0.0
cat__Admission Time_09:45:28,0.0
cat__Admission Time_09:57:09,0.0
cat__Admission Time_09:43:01,0.0
cat__Admission Time_10:04:08,0.0
cat__Admission Time_10:03:05,0.0
cat__Admission Time_10:01:06,0.0
cat__Admission Time_10:00:25,0.0
cat__Admission Time_09:58:49,0.0
cat__Admission Time_09:57:35,0.0
cat__Admission Time_09:57:23,0.0
cat__Admission Time_09:44:43,0.0
cat__Admission Time_09:12:47,0.0
cat__Admission Time_09:11:46,0.0
cat__Admission Time_09:11:35,0.0
cat__Admission Time_09:09:55,0.0
cat__Admission Time_09:33:03,0.0
cat__Admission Time_09:32:34,0.0
cat__Admission Time_09:31:45,0.0
cat__Admission Time_09:31:37,0.0
cat__Admission Time_09:27:59,0.0
cat__Admission Time_09:29:21,0.0
cat__Admission Time_09:29:08,0.0
cat__Admission Time_09:28:55,0.0
cat__Admission Time_09:02:04,0.0
cat__Admission Time_09:01:41,0.0
cat__Admission Time_09:01:27,0.0
cat__Admission Time_09:00:54,0.0
cat__Admission Time_08:57:08,0.0
cat__Admission Time_09:31:35,0.0
cat__Admission Time_09:26:27,0.0
cat__Admission Time_09:24:58,0.0
cat__Admission Time_09:23:34,0.0
cat__Admission Time_09:22:37,0.0
cat__Admission Time_09:21:47,0.0
cat__Admission Time_09:21:38,0.0
cat__Admission Time_09:42:14,0.0
cat__Admission Time_09:41:48,0.0
cat__Admission Time_09:13:22,0.0
cat__Admission Time_09:41:17,0.0
cat__Admission Time_09:41:16,0.0
cat__Admission Time_09:41:10,0.0
cat__Admission Time_09:40:55,0.0
cat__Admission Time_09:40:49,0.0
cat__Admission Time_09:14:08,0.0
cat__Admission Time_09:14:05,0.0
cat__Admission Time_09:13:31,0.0
cat__Admission Time_09:41:44,0.0
cat__Admission Time_07:00:07,0.0
cat__Admission Time_07:25:29,0.0
cat__Admission Time_07:24:34,0.0
cat__Admission Time_07:24:16,0.0
cat__Admission Time_07:23:51,0.0
cat__Admission Time_07:23:46,0.0
cat__Admission Time_07:23:17,0.0
cat__Admission Time_08:26:35,0.0
cat__Admission Time_07:20:26,0.0
cat__Admission Time_06:51:55,0.0
cat__Admission Time_06:51:15,0.0
cat__Admission Time_06:50:22,0.0
cat__Admission Time_06:49:48,0.0
cat__Admission Time_06:49:33,0.0
cat__Admission Time_06:46:17,0.0
cat__Admission Time_06:45:52,0.0
cat__Admission Time_07:21:29,0.0
cat__Admission Time_07:15:17,0.0
cat__Admission Time_07:14:07,0.0
cat__Admission Time_07:13:19,0.0
cat__Admission Time_07:34:28,0.0
cat__Admission Time_07:33:39,0.0
cat__Admission Time_07:32:12,0.0
cat__Admission Time_07:31:59,0.0
cat__Admission Time_07:30:40,0.0
cat__Admission Time_07:01:29,0.0
cat__Admission Time_07:28:57,0.0
cat__Admission Time_07:28:20,0.0
cat__Admission Time_07:06:13,0.0
cat__Admission Time_07:06:10,0.0
cat__Admission Time_07:05:07,0.0
cat__Admission Time_07:05:00,0.0
cat__Admission Time_07:02:56,0.0
cat__Admission Time_07:02:37,0.0
cat__Admission Time_07:29:08,0.0
cat__Admission Time_06:58:45,0.0
cat__Admission Time_06:57:34,0.0
cat__Admission Time_06:55:00,0.0
cat__Admission Time_06:54:00,0.0
cat__Admission Time_06:53:46,0.0
cat__Admission Time_06:53:36,0.0
cat__Admission Time_06:24:42,0.0
cat__Admission Time_06:24:34,0.0
cat__Admission Time_06:45:07,0.0
cat__Admission Time_06:21:42,0.0
cat__Admission Time_06:19:09,0.0
cat__Admission Time_06:18:21,0.0
cat__Admission Time_06:17:09,0.0
cat__Admission Time_06:16:35,0.0
cat__Admission Time_06:44:24,0.0
cat__Admission Time_06:44:01,0.0
cat__Admission Time_06:43:50,0.0
cat__Admission Time_06:24:21,0.0
cat__Admission Time_07:13:16,0.0
cat__Admission Time_07:12:54,0.0
cat__Admission Time_07:12:34,0.0
cat__Admission Time_07:12:05,0.0
cat__Admission Time_07:10:09,0.0
cat__Admission Time_07:10:01,0.0
cat__Admission Time_07:07:21,0.0
cat__Admission Time_07:06:33,0.0
cat__Admission Time_06:59:48,0.0
cat__Admission Time_06:39:19,0.0
cat__Admission Time_06:38:27,0.0
cat__Admission Time_06:38:14,0.0
cat__Admission Time_06:38:09,0.0
cat__Admission Time_06:35:51,0.0
cat__Admission Time_06:34:15,0.0
cat__Admission Time_06:32:43,0.0
cat__Admission Time_07:00:05,0.0
cat__Admission Time_06:39:24,0.0
cat__Admission Time_08:17:43,0.0
cat__Admission Time_07:57:23,0.0
cat__Admission Time_07:56:32,0.0
cat__Admission Time_07:56:30,0.0
cat__Admission Time_07:56:03,0.0
cat__Admission Time_07:55:58,0.0
cat__Admission Time_07:52:40,0.0
cat__Admission Time_07:50:00,0.0
cat__Admission Time_07:15:30,0.0
cat__Admission Time_08:10:06,0.0
cat__Admission Time_08:08:42,0.0
cat__Admission Time_08:08:01,0.0
cat__Admission Time_08:07:14,0.0
cat__Admission Time_08:06:54,0.0
cat__Admission Time_08:06:51,0.0
cat__Admission Time_08:06:41,0.0
cat__Admission Time_08:06:12,0.0
cat__Admission Time_07:49:16,0.0
cat__Admission Time_08:24:29,0.0
cat__Admission Time_08:24:11,0.0
cat__Admission Time_08:23:40,0.0
cat__Admission Time_08:06:09,0.0
cat__Admission Time_08:05:30,0.0
cat__Admission Time_08:04:39,0.0
cat__Admission Time_08:03:26,0.0
cat__Admission Time_08:03:11,0.0
cat__Admission Time_08:17:45,0.0
cat__Admission Time_08:01:28,0.0
cat__Admission Time_08:00:58,0.0
cat__Admission Time_08:19:36,0.0
cat__Admission Time_08:19:34,0.0
cat__Admission Time_08:19:20,0.0
cat__Admission Time_08:18:50,0.0
cat__Admission Time_08:18:10,0.0
cat__Admission Time_08:18:07,0.0
cat__Admission Time_08:01:58,0.0
cat__Admission Time_07:26:57,0.0
cat__Admission Time_07:26:53,0.0
cat__Admission Time_07:26:23,0.0
cat__Admission Time_07:26:05,0.0
cat__Admission Time_07:25:34,0.0
cat__Admission Time_07:49:06,0.0
cat__Admission Time_07:48:54,0.0
cat__Admission Time_07:47:48,0.0
cat__Admission Time_07:40:02,0.0
cat__Admission Time_07:46:26,0.0
cat__Admission Time_07:42:57,0.0
cat__Admission Time_07:42:33,0.0
cat__Admission Time_07:40:34,0.0
cat__Admission Time_07:20:09,0.0
cat__Admission Time_07:18:01,0.0
cat__Admission Time_07:15:44,0.0
cat__Admission Time_07:15:39,0.0
cat__Admission Time_07:47:46,0.0
cat__Admission Time_07:38:42,0.0
cat__Admission Time_07:38:08,0.0
cat__Admission Time_07:37:43,0.0
cat__Admission Time_07:37:07,0.0
cat__Admission Time_07:35:48,0.0
cat__Admission Time_07:35:41,0.0
cat__Admission Time_07:34:36,0.0
cat__Admission Time_08:00:42,0.0
cat__Admission Time_07:27:44,0.0
cat__Admission Time_08:00:19,0.0
cat__Admission Time_07:59:41,0.0
cat__Admission Time_07:58:57,0.0
cat__Admission Time_07:58:55,0.0
cat__Admission Time_07:58:20,0.0
cat__Admission Time_07:58:02,0.0
cat__Admission Time_07:28:10,0.0
cat__Admission Time_07:28:01,0.0
cat__Admission Time_08:00:24,0.0
cat__Admission Date_2029-05-19 00:00:00,0.0
cat__Admission Date_2029-05-17 12:00:00,0.0
cat__Admission Date_2029-05-16 12:00:00,0.0
cat__Admission Date_2029-05-14 12:00:00,0.0
cat__Admission Date_2029-05-11 12:00:00,0.0
cat__Admission Date_2029-05-11 00:00:00,0.0
cat__Admission Date_2029-06-25 00:00:00,0.0
cat__Admission Time_03:00:26,0.0
cat__Admission Date_2029-06-24 00:00:00,0.0
cat__Admission Date_2029-06-21 12:00:00,0.0
cat__Admission Date_2029-06-20 12:00:00,0.0
cat__Admission Date_2029-06-17 12:00:00,0.0
cat__Admission Date_2029-06-17 00:00:00,0.0
cat__Admission Date_2029-06-16 00:00:00,0.0
cat__Admission Date_2029-05-01 00:00:00,0.0
cat__Admission Date_2029-04-30 12:00:00,0.0
cat__Admission Date_2029-06-24 12:00:00,0.0
cat__Admission Date_2029-06-14 12:00:00,0.0
cat__Admission Date_2029-06-14 00:00:00,0.0
cat__Admission Date_2029-06-13 12:00:00,0.0
cat__Admission Date_2029-06-10 00:00:00,0.0
cat__Admission Date_2029-06-06 00:00:00,0.0
cat__Admission Date_2029-06-05 00:00:00,0.0
cat__Admission Date_2029-06-02 12:00:00,0.0
cat__Admission Date_2029-06-02 00:00:00,0.0
cat__Admission Date_2029-05-20 00:00:00,0.0
cat__Admission Date_2029-07-09 12:00:00,0.0
cat__Admission Date_2029-07-08 12:00:00,0.0
cat__Admission Date_2029-07-08 00:00:00,0.0
cat__Admission Date_2029-07-07 12:00:00,0.0
cat__Admission Date_2029-07-07 00:00:00,0.0
cat__Admission Date_2029-07-06 12:00:00,0.0
cat__Admission Date_2029-07-05 00:00:00,0.0
cat__Admission Date_2029-05-21 12:00:00,0.0
cat__Admission Date_2029-07-12 00:00:00,0.0
cat__Admission Date_2029-03-23 12:00:00,0.0
cat__Admission Date_2029-03-22 12:00:00,0.0
cat__Admission Date_2029-03-21 12:00:00,0.0
cat__Admission Date_2029-05-10 12:00:00,0.0
cat__Admission Date_2029-05-10 00:00:00,0.0
cat__Admission Date_2029-05-09 00:00:00,0.0
cat__Admission Date_2029-05-08 12:00:00,0.0
cat__Admission Date_2029-05-08 00:00:00,0.0
cat__Admission Date_2029-04-27 12:00:00,0.0
cat__Admission Date_2029-05-06 12:00:00,0.0
cat__Admission Date_2029-05-02 12:00:00,0.0
cat__Admission Date_2029-03-12 00:00:00,0.0
cat__Admission Date_2029-03-09 12:00:00,0.0
cat__Admission Date_2029-03-08 12:00:00,0.0
cat__Admission Date_2029-03-06 12:00:00,0.0
cat__Admission Date_2029-03-04 00:00:00,0.0
cat__Admission Date_2029-03-03 00:00:00,0.0
cat__Admission Date_2029-05-07 00:00:00,0.0
cat__Admission Date_2029-04-27 00:00:00,0.0
cat__Admission Date_2029-04-26 12:00:00,0.0
cat__Admission Date_2029-04-23 00:00:00,0.0
cat__Admission Date_2029-04-22 00:00:00,0.0
cat__Admission Date_2029-04-20 12:00:00,0.0
cat__Admission Date_2029-05-30 12:00:00,0.0
cat__Admission Date_2029-05-28 00:00:00,0.0
cat__Admission Date_2029-05-27 12:00:00,0.0
cat__Admission Date_2029-03-24 12:00:00,0.0
cat__Admission Date_2029-05-26 00:00:00,0.0
cat__Admission Date_2029-05-24 00:00:00,0.0
cat__Admission Date_2029-05-22 12:00:00,0.0
cat__Admission Date_2029-05-22 00:00:00,0.0
cat__Admission Date_2029-03-31 12:00:00,0.0
cat__Admission Date_2029-03-30 00:00:00,0.0
cat__Admission Date_2029-03-29 00:00:00,0.0
cat__Admission Date_2029-03-28 12:00:00,0.0
cat__Admission Date_2029-05-26 12:00:00,0.0
cat__Admission Date_2029-09-25 12:00:00,0.0
cat__Admission Date_2029-09-25 00:00:00,0.0
cat__Admission Date_2029-09-24 00:00:00,0.0
cat__Admission Date_2029-09-23 00:00:00,0.0
cat__Admission Date_2029-09-20 12:00:00,0.0
cat__Admission Date_2029-09-20 00:00:00,0.0
cat__Admission Date_2029-08-06 12:00:00,0.0
cat__Admission Date_2029-08-05 12:00:00,0.0
cat__Admission Date_2029-07-21 00:00:00,0.0
cat__Admission Date_2029-08-03 00:00:00,0.0
cat__Admission Date_2029-08-01 00:00:00,0.0
cat__Admission Date_2029-07-30 00:00:00,0.0
cat__Admission Date_2029-07-29 00:00:00,0.0
cat__Admission Date_2029-07-28 12:00:00,0.0
cat__Admission Date_2029-09-04 12:00:00,0.0
cat__Admission Date_2029-09-04 00:00:00,0.0
cat__Admission Date_2029-09-03 12:00:00,0.0
cat__Admission Date_2029-08-05 00:00:00,0.0
cat__Admission Date_2029-10-13 00:00:00,0.0
cat__Admission Date_2029-10-11 12:00:00,0.0
cat__Admission Date_2029-10-11 00:00:00,0.0
cat__Admission Date_2029-10-09 12:00:00,0.0
cat__Admission Date_2029-10-08 12:00:00,0.0
cat__Admission Date_2029-10-07 12:00:00,0.0
cat__Admission Date_2029-10-07 00:00:00,0.0
cat__Admission Date_2029-10-06 12:00:00,0.0
cat__Admission Date_2029-09-27 12:00:00,0.0
cat__Admission Date_2029-08-25 00:00:00,0.0
cat__Admission Date_2029-08-23 12:00:00,0.0
cat__Admission Date_2029-08-22 12:00:00,0.0
cat__Admission Date_2029-08-20 00:00:00,0.0
cat__Admission Date_2029-08-18 12:00:00,0.0
cat__Admission Date_2029-08-18 00:00:00,0.0
